product_id	product_id	orbit_number	start_time	image_category	product_id
M1138186010LE	M1138186010LE	19813	2013-11-04 06:32:23.776	NACL	M1138186010LE
M1138186010RE	M1138186010RE	19813	2013-11-04 06:32:23.776	NACR	M1138186010RE
M1138193138LE	M1138193138LE	19814	2013-11-04 08:31:11.65	NACL	M1138193138LE
M1138193138RE	M1138193138RE	19814	2013-11-04 08:31:11.65	NACR	M1138193138RE
M1138200235RE	M1138200235RE	19815	2013-11-04 10:29:28.875	NACR	M1138200235RE
M1139515486LE	M1139515486LE	20000	2013-11-19 15:50:19.938	NACL	M1139515486LE
M1139515486RE	M1139515486RE	20000	2013-11-19 15:50:19.938	NACR	M1139515486RE
M1139543874LE	M1139543874LE	20004	2013-11-19 23:43:27.422	NACL	M1139543874LE
M1139543874RE	M1139543874RE	20004	2013-11-19 23:43:27.422	NACR	M1139543874RE
M1139593657LE	M1139593657LE	20011	2013-11-20 13:33:10.848	NACL	M1139593657LE
M1139593657RE	M1139593657RE	20011	2013-11-20 13:33:10.848	NACR	M1139593657RE
M1139607880RE	M1139607880RE	20013	2013-11-20 17:30:13.932	NACR	M1139607880RE
M1139622119LE	M1139622119LE	20015	2013-11-20 21:27:32.873	NACL	M1139622119LE
M1139622119RE	M1139622119RE	20015	2013-11-20 21:27:32.873	NACR	M1139622119RE
M1139629232LE	M1139629232LE	20016	2013-11-20 23:26:06	NACL	M1139629232LE
M1139629232RE	M1139629232RE	20016	2013-11-20 23:26:06	NACR	M1139629232RE
M1141869041LE	M1141869041LE	20331	2013-12-16 21:36:14.724	NACL	M1141869041LE
M1141869041RE	M1141869041RE	20331	2013-12-16 21:36:14.724	NACR	M1141869041RE
M1141876154LE	M1141876154LE	20332	2013-12-16 23:34:47.199	NACL	M1141876154LE
M1141876154RE	M1141876154RE	20332	2013-12-16 23:34:47.199	NACR	M1141876154RE
M1141883267LE	M1141883267LE	20333	2013-12-17 01:33:20.431	NACL	M1141883267LE
M1141883267RE	M1141883267RE	20333	2013-12-17 01:33:20.431	NACR	M1141883267RE
M1141890383LE	M1141890383LE	20334	2013-12-17 03:31:56.348	NACL	M1141890383LE
M1141890383RE	M1141890383RE	20334	2013-12-17 03:31:56.348	NACR	M1141890383RE
M1141897496LE	M1141897496LE	20335	2013-12-17 05:30:29.498	NACL	M1141897496LE
M1141897496RE	M1141897496RE	20335	2013-12-17 05:30:29.498	NACR	M1141897496RE
M1141904609LE	M1141904609LE	20336	2013-12-17 07:29:02.131	NACL	M1141904609LE
M1141904609RE	M1141904609RE	20336	2013-12-17 07:29:02.131	NACR	M1141904609RE
M1141911721LE	M1141911721LE	20337	2013-12-17 09:27:34.918	NACL	M1141911721LE
M1141911721RE	M1141911721RE	20337	2013-12-17 09:27:34.918	NACR	M1141911721RE
M1141918835LE	M1141918835LE	20338	2013-12-17 11:26:08.325	NACL	M1141918835LE
M1141918835RE	M1141918835RE	20338	2013-12-17 11:26:08.325	NACR	M1141918835RE
M1141925948LE	M1141925948LE	20339	2013-12-17 13:24:41.443	NACL	M1141925948LE
M1141925948RE	M1141925948RE	20339	2013-12-17 13:24:41.443	NACR	M1141925948RE
M1141933061LE	M1141933061LE	20340	2013-12-17 15:23:14.1	NACL	M1141933061LE
M1141933061RE	M1141933061RE	20340	2013-12-17 15:23:14.1	NACR	M1141933061RE
M1141940173LE	M1141940173LE	20341	2013-12-17 17:21:46.876	NACL	M1141940173LE
M1141940173RE	M1141940173RE	20341	2013-12-17 17:21:46.876	NACR	M1141940173RE
M1141947286LE	M1141947286LE	20342	2013-12-17 19:20:19.621	NACL	M1141947286LE
M1141947286RE	M1141947286RE	20342	2013-12-17 19:20:19.621	NACR	M1141947286RE
M1141954399LE	M1141954399LE	20343	2013-12-17 21:18:52.139	NACL	M1141954399LE
M1141954399RE	M1141954399RE	20343	2013-12-17 21:18:52.139	NACR	M1141954399RE
M1141961511LE	M1141961511LE	20344	2013-12-17 23:17:24.188	NACL	M1141961511LE
M1141961511RE	M1141961511RE	20344	2013-12-17 23:17:24.188	NACR	M1141961511RE
M1141968589LE	M1141968589LE	20345	2013-12-18 01:15:22.746	NACL	M1141968589LE
M1141968589RE	M1141968589RE	20345	2013-12-18 01:15:22.746	NACR	M1141968589RE
M1141975701LE	M1141975701LE	20346	2013-12-18 03:13:54.938	NACL	M1141975701LE
M1141975701RE	M1141975701RE	20346	2013-12-18 03:13:54.938	NACR	M1141975701RE
M1141982813LE	M1141982813LE	20347	2013-12-18 05:12:26.334	NACL	M1141982813LE
M1141982813RE	M1141982813RE	20347	2013-12-18 05:12:26.334	NACR	M1141982813RE
M1141989921LE	M1141989921LE	20348	2013-12-18 07:10:54.601	NACL	M1141989921LE
M1141989921RE	M1141989921RE	20348	2013-12-18 07:10:54.601	NACR	M1141989921RE
M1141997030LE	M1141997030LE	20349	2013-12-18 09:09:23.215	NACL	M1141997030LE
M1141997030RE	M1141997030RE	20349	2013-12-18 09:09:23.215	NACR	M1141997030RE
M1142829103LE	M1142829103LE	20466	2013-12-28 00:17:16.366	NACL	M1142829103LE
M1142829103RE	M1142829103RE	20466	2013-12-28 00:17:16.366	NACR	M1142829103RE
M1142836212LE	M1142836212LE	20467	2013-12-28 02:15:46.024	NACL	M1142836212LE
M1142836212RE	M1142836212RE	20467	2013-12-28 02:15:46.024	NACR	M1142836212RE
M1142843331LE	M1142843331LE	20468	2013-12-28 04:14:24.199	NACL	M1142843331LE
M1142843331RE	M1142843331RE	20468	2013-12-28 04:14:24.199	NACR	M1142843331RE
M1142850437LE	M1142850437LE	20469	2013-12-28 06:12:50.547	NACL	M1142850437LE
M1142850437RE	M1142850437RE	20469	2013-12-28 06:12:50.547	NACR	M1142850437RE
M1142857554LE	M1142857554LE	20470	2013-12-28 08:11:27.576	NACL	M1142857554LE
M1142857554RE	M1142857554RE	20470	2013-12-28 08:11:27.576	NACR	M1142857554RE
M1144229707LE	M1144229707LE	20663	2014-01-13 05:20:40.962	NACL	M1144229707LE
M1144229707RE	M1144229707RE	20663	2014-01-13 05:20:40.962	NACR	M1144229707RE
M1144236820LE	M1144236820LE	20664	2014-01-13 07:19:13.81	NACL	M1144236820LE
M1144236820RE	M1144236820RE	20664	2014-01-13 07:19:13.81	NACR	M1144236820RE
M1144243933LE	M1144243933LE	20665	2014-01-13 09:17:46.929	NACL	M1144243933LE
M1144243933RE	M1144243933RE	20665	2014-01-13 09:17:46.929	NACR	M1144243933RE
M114425295LE	M114425295LE	1996	2009-12-02 20:33:49.44	NACL	M114425295LE
M114425295RE	M114425295RE	1996	2009-12-02 20:33:49.44	NACR	M114425295RE
M114445654LE	M114445654LE	1999	2009-12-03 02:13:08.262	NACL	M114445654LE
M114445654RE	M114445654RE	1999	2009-12-03 02:13:08.262	NACR	M114445654RE
M114466006LE	M114466006LE	2002	2009-12-03 07:52:20.272	NACL	M114466006LE
M114466006RE	M114466006RE	2002	2009-12-03 07:52:20.272	NACR	M114466006RE
M114486364LE	M114486364LE	2005	2009-12-03 13:31:38.074	NACL	M114486364LE
M114486364RE	M114486364RE	2005	2009-12-03 13:31:38.074	NACR	M114486364RE
M114506725LE	M114506725LE	2008	2009-12-03 19:10:59.055	NACL	M114506725LE
M114506725RE	M114506725RE	2008	2009-12-03 19:10:59.055	NACR	M114506725RE
M1145161348LE	M1145161348LE	20794	2014-01-24 00:08:01.591	NACL	M1145161348LE
M1145161348RE	M1145161348RE	20794	2014-01-24 00:08:01.591	NACR	M1145161348RE
M1145168482LE	M1145168482LE	20795	2014-01-24 02:06:55.84	NACL	M1145168482LE
M1145168482RE	M1145168482RE	20795	2014-01-24 02:06:55.84	NACR	M1145168482RE
M114527087LE	M114527087LE	2011	2009-12-04 00:50:20.837	NACL	M114527087LE
M114527087RE	M114527087RE	2011	2009-12-04 00:50:20.837	NACR	M114527087RE
M114547447LE	M114547447LE	2014	2009-12-04 06:29:41.599	NACL	M114547447LE
M114547447RE	M114547447RE	2014	2009-12-04 06:29:41.599	NACR	M114547447RE
M114567805LE	M114567805LE	2017	2009-12-04 12:08:59.46	NACL	M114567805LE
M114567805RE	M114567805RE	2017	2009-12-04 12:08:59.46	NACR	M114567805RE
M114588166LE	M114588166LE	2020	2009-12-04 17:48:20.061	NACL	M114588166LE
M114588166RE	M114588166RE	2020	2009-12-04 17:48:20.061	NACR	M114588166RE
M1147472522LE	M1147472522LE	21119	2014-02-19 18:07:36.03	NACL	M1147472522LE
M1147472522RE	M1147472522RE	21119	2014-02-19 18:07:36.03	NACR	M1147472522RE
M1147479638LE	M1147479638LE	21120	2014-02-19 20:06:11.162	NACL	M1147479638LE
M1147479638RE	M1147479638RE	21120	2014-02-19 20:06:11.162	NACR	M1147479638RE
M1147486750LE	M1147486750LE	21121	2014-02-19 22:04:43.873	NACL	M1147486750LE
M1147486750RE	M1147486750RE	21121	2014-02-19 22:04:43.873	NACR	M1147486750RE
M1147493867LE	M1147493867LE	21122	2014-02-20 00:03:20.183	NACL	M1147493867LE
M1147493867RE	M1147493867RE	21122	2014-02-20 00:03:20.183	NACR	M1147493867RE
M1147500961LE	M1147500961LE	21123	2014-02-20 02:01:34.357	NACL	M1147500961LE
M1147500961RE	M1147500961RE	21123	2014-02-20 02:01:34.357	NACR	M1147500961RE
M1147508079LE	M1147508079LE	21124	2014-02-20 04:00:12.808	NACL	M1147508079LE
M1147508079RE	M1147508079RE	21124	2014-02-20 04:00:12.808	NACR	M1147508079RE
M1147515205LE	M1147515205LE	21125	2014-02-20 05:58:59.035	NACL	M1147515205LE
M1147515205RE	M1147515205RE	21125	2014-02-20 05:58:59.035	NACR	M1147515205RE
M1147522318LE	M1147522318LE	21126	2014-02-20 07:57:31.906	NACL	M1147522318LE
M1147522318RE	M1147522318RE	21126	2014-02-20 07:57:31.906	NACR	M1147522318RE
M1147529439LE	M1147529439LE	21127	2014-02-20 09:56:12.154	NACL	M1147529439LE
M1147529439RE	M1147529439RE	21127	2014-02-20 09:56:12.154	NACR	M1147529439RE
M1147536555LE	M1147536555LE	21128	2014-02-20 11:54:48.641	NACL	M1147536555LE
M1147536555RE	M1147536555RE	21128	2014-02-20 11:54:48.641	NACR	M1147536555RE
M1147543667LE	M1147543667LE	21129	2014-02-20 13:53:20.33	NACL	M1147543667LE
M1147543667RE	M1147543667RE	21129	2014-02-20 13:53:20.33	NACR	M1147543667RE
M1147550785LE	M1147550785LE	21130	2014-02-20 15:51:58.516	NACL	M1147550785LE
M1147550785RE	M1147550785RE	21130	2014-02-20 15:51:58.516	NACR	M1147550785RE
M1147557901LE	M1147557901LE	21131	2014-02-20 17:50:34.225	NACL	M1147557901LE
M1147557901RE	M1147557901RE	21131	2014-02-20 17:50:34.225	NACR	M1147557901RE
M1147565008LE	M1147565008LE	21132	2014-02-20 19:49:02.008	NACL	M1147565008LE
M1147565008RE	M1147565008RE	21132	2014-02-20 19:49:02.008	NACR	M1147565008RE
M1147572121LE	M1147572121LE	21133	2014-02-20 21:47:34.719	NACL	M1147572121LE
M1147572121RE	M1147572121RE	21133	2014-02-20 21:47:34.719	NACR	M1147572121RE
M1147579244LE	M1147579244LE	21134	2014-02-20 23:46:17.638	NACL	M1147579244LE
M1147579244RE	M1147579244RE	21134	2014-02-20 23:46:17.638	NACR	M1147579244RE
M1147586347LE	M1147586347LE	21135	2014-02-21 01:44:40.776	NACL	M1147586347LE
M1147586347RE	M1147586347RE	21135	2014-02-21 01:44:40.776	NACR	M1147586347RE
M1147593463LE	M1147593463LE	21136	2014-02-21 03:43:16.704	NACL	M1147593463LE
M1147593463RE	M1147593463RE	21136	2014-02-21 03:43:16.704	NACR	M1147593463RE
M1147600554LE	M1147600554LE	21137	2014-02-21 05:41:27.872	NACL	M1147600554LE
M1147600554RE	M1147600554RE	21137	2014-02-21 05:41:27.872	NACR	M1147600554RE
M1147607716LE	M1147607716LE	21138	2014-02-21 07:40:49.12	NACL	M1147607716LE
M1147607716RE	M1147607716RE	21138	2014-02-21 07:40:49.12	NACR	M1147607716RE
M1147614826RE	M1147614826RE	21139	2014-02-21 09:39:19.103	NACR	M1147614826RE
M1149849580LE	M1149849580LE	21453	2014-03-19 06:25:13.96	NACL	M1149849580LE
M1149849580RE	M1149849580RE	21453	2014-03-19 06:25:13.96	NACR	M1149849580RE
M1149856743LE	M1149856743LE	21454	2014-03-19 08:24:36.514	NACL	M1149856743LE
M1149856743RE	M1149856743RE	21454	2014-03-19 08:24:36.514	NACR	M1149856743RE
M1149863818LE	M1149863818LE	21455	2014-03-19 10:22:31.879	NACL	M1149863818LE
M1149863818RE	M1149863818RE	21455	2014-03-19 10:22:31.879	NACR	M1149863818RE
M1149870979LE	M1149870979LE	21456	2014-03-19 12:21:52.335	NACL	M1149870979LE
M1149870979RE	M1149870979RE	21456	2014-03-19 12:21:52.335	NACR	M1149870979RE
M1149878089LE	M1149878089LE	21457	2014-03-19 14:20:22.461	NACL	M1149878089LE
M1149878089RE	M1149878089RE	21457	2014-03-19 14:20:22.461	NACR	M1149878089RE
M1149885207LE	M1149885207LE	21458	2014-03-19 16:19:00.335	NACL	M1149885207LE
M1149885207RE	M1149885207RE	21458	2014-03-19 16:19:00.335	NACR	M1149885207RE
M1149899447LE	M1149899447LE	21460	2014-03-19 20:16:20.636	NACL	M1149899447LE
M1149899447RE	M1149899447RE	21460	2014-03-19 20:16:20.636	NACR	M1149899447RE
M1149906547LE	M1149906547LE	21461	2014-03-19 22:14:40.753	NACL	M1149906547LE
M1149906547RE	M1149906547RE	21461	2014-03-19 22:14:40.753	NACR	M1149906547RE
M1149913679LE	M1149913679LE	21462	2014-03-20 00:13:32.26	NACL	M1149913679LE
M1149913679RE	M1149913679RE	21462	2014-03-20 00:13:32.26	NACR	M1149913679RE
M1149920799LE	M1149920799LE	21463	2014-03-20 02:12:12.702	NACL	M1149920799LE
M1149920799RE	M1149920799RE	21463	2014-03-20 02:12:12.702	NACR	M1149920799RE
M1149927889LE	M1149927889LE	21464	2014-03-20 04:10:22.22	NACL	M1149927889LE
M1149927889RE	M1149927889RE	21464	2014-03-20 04:10:22.22	NACR	M1149927889RE
M1149934996LE	M1149934996LE	21465	2014-03-20 06:08:49.252	NACL	M1149934996LE
M1149934996RE	M1149934996RE	21465	2014-03-20 06:08:49.252	NACR	M1149934996RE
M1149942115LE	M1149942115LE	21466	2014-03-20 08:07:28.306	NACL	M1149942115LE
M1149942115RE	M1149942115RE	21466	2014-03-20 08:07:28.306	NACR	M1149942115RE
M1152227263LE	M1152227263LE	21787	2014-04-15 18:53:16.569	NACL	M1152227263LE
M1152227263RE	M1152227263RE	21787	2014-04-15 18:53:16.569	NACR	M1152227263RE
M1152234380LE	M1152234380LE	21788	2014-04-15 20:51:53.595	NACL	M1152234380LE
M1152234380RE	M1152234380RE	21788	2014-04-15 20:51:53.595	NACR	M1152234380RE
M1152241497LE	M1152241497LE	21789	2014-04-15 22:50:30.265	NACL	M1152241497LE
M1152241497RE	M1152241497RE	21789	2014-04-15 22:50:30.265	NACR	M1152241497RE
M1152255717LE	M1152255717LE	21791	2014-04-16 02:47:31.008	NACL	M1152255717LE
M1152255717RE	M1152255717RE	21791	2014-04-16 02:47:31.008	NACR	M1152255717RE
M1152262832LE	M1152262832LE	21792	2014-04-16 04:46:05.771	NACL	M1152262832LE
M1152262832RE	M1152262832RE	21792	2014-04-16 04:46:05.771	NACR	M1152262832RE
M1152269954LE	M1152269954LE	21793	2014-04-16 06:44:47.294	NACL	M1152269954LE
M1152269954RE	M1152269954RE	21793	2014-04-16 06:44:47.294	NACR	M1152269954RE
M1152277082LE	M1152277082LE	21794	2014-04-16 08:43:35.402	NACL	M1152277082LE
M1152277082RE	M1152277082RE	21794	2014-04-16 08:43:35.402	NACR	M1152277082RE
M1152284202LE	M1152284202LE	21795	2014-04-16 10:42:15.416	NACL	M1152284202LE
M1152284202RE	M1152284202RE	21795	2014-04-16 10:42:15.416	NACR	M1152284202RE
M1152291331LE	M1152291331LE	21796	2014-04-16 12:41:04.896	NACL	M1152291331LE
M1152291331RE	M1152291331RE	21796	2014-04-16 12:41:04.896	NACR	M1152291331RE
M1152298452LE	M1152298452LE	21797	2014-04-16 14:39:45.937	NACL	M1152298452LE
M1152298452RE	M1152298452RE	21797	2014-04-16 14:39:45.937	NACR	M1152298452RE
M1152305586LE	M1152305586LE	21798	2014-04-16 16:38:39.767	NACL	M1152305586LE
M1152305586RE	M1152305586RE	21798	2014-04-16 16:38:39.767	NACR	M1152305586RE
M1152319807LE	M1152319807LE	21800	2014-04-16 20:35:40.923	NACL	M1152319807LE
M1152319807RE	M1152319807RE	21800	2014-04-16 20:35:40.923	NACR	M1152319807RE
M1154533647LE	M1154533647LE	22111	2014-05-12 11:33:00.552	NACL	M1154533647LE
M1154533647RE	M1154533647RE	22111	2014-05-12 11:33:00.552	NACR	M1154533647RE
M1154540740LE	M1154540740LE	22112	2014-05-12 13:31:13.387	NACL	M1154540740LE
M1154540740RE	M1154540740RE	22112	2014-05-12 13:31:13.387	NACR	M1154540740RE
M1154547865LE	M1154547865LE	22113	2014-05-12 15:29:58.503	NACL	M1154547865LE
M1154547865RE	M1154547865RE	22113	2014-05-12 15:29:58.503	NACR	M1154547865RE
M1154554997LE	M1154554997LE	22114	2014-05-12 17:28:50.866	NACL	M1154554997LE
M1154554997RE	M1154554997RE	22114	2014-05-12 17:28:50.866	NACR	M1154554997RE
M1154562117LE	M1154562117LE	22115	2014-05-12 19:27:30.14	NACL	M1154562117LE
M1154562117RE	M1154562117RE	22115	2014-05-12 19:27:30.14	NACR	M1154562117RE
M1154569235LE	M1154569235LE	22116	2014-05-12 21:26:08.676	NACL	M1154569235LE
M1154569235RE	M1154569235RE	22116	2014-05-12 21:26:08.676	NACR	M1154569235RE
M1154576354LE	M1154576354LE	22117	2014-05-12 23:24:47.535	NACL	M1154576354LE
M1154576354RE	M1154576354RE	22117	2014-05-12 23:24:47.535	NACR	M1154576354RE
M1154583473LE	M1154583473LE	22118	2014-05-13 01:23:26.68	NACL	M1154583473LE
M1154583473RE	M1154583473RE	22118	2014-05-13 01:23:26.68	NACR	M1154583473RE
M1154590573LE	M1154590573LE	22119	2014-05-13 03:21:46.31	NACL	M1154590573LE
M1154590573RE	M1154590573RE	22119	2014-05-13 03:21:46.31	NACR	M1154590573RE
M1154597720LE	M1154597720LE	22120	2014-05-13 05:20:53.315	NACL	M1154597720LE
M1154597720RE	M1154597720RE	22120	2014-05-13 05:20:53.315	NACR	M1154597720RE
M1154604843LE	M1154604843LE	22121	2014-05-13 07:19:36.252	NACL	M1154604843LE
M1154604843RE	M1154604843RE	22121	2014-05-13 07:19:36.252	NACR	M1154604843RE
M1154611929LE	M1154611929LE	22122	2014-05-13 09:17:42.106	NACL	M1154611929LE
M1154611929RE	M1154611929RE	22122	2014-05-13 09:17:42.106	NACR	M1154611929RE
M1154619056LE	M1154619056LE	22123	2014-05-13 11:16:29.828	NACL	M1154619056LE
M1154619056RE	M1154619056RE	22123	2014-05-13 11:16:29.828	NACR	M1154619056RE
M1154626187LE	M1154626187LE	22124	2014-05-13 13:15:20.165	NACL	M1154626187LE
M1154626187RE	M1154626187RE	22124	2014-05-13 13:15:20.165	NACR	M1154626187RE
M1154633322LE	M1154633322LE	22125	2014-05-13 15:14:15.82	NACL	M1154633322LE
M1154633322RE	M1154633322RE	22125	2014-05-13 15:14:15.82	NACR	M1154633322RE
M1154640447LE	M1154640447LE	22126	2014-05-13 17:13:00.914	NACL	M1154640447LE
M1154640447RE	M1154640447RE	22126	2014-05-13 17:13:00.914	NACR	M1154640447RE
M1154647563LE	M1154647563LE	22127	2014-05-13 19:11:36.801	NACL	M1154647563LE
M1154647563RE	M1154647563RE	22127	2014-05-13 19:11:36.801	NACR	M1154647563RE
M1154654683LE	M1154654683LE	22128	2014-05-13 21:10:16.805	NACL	M1154654683LE
M1154654683RE	M1154654683RE	22128	2014-05-13 21:10:16.805	NACR	M1154654683RE
M1154661798LE	M1154661798LE	22129	2014-05-13 23:08:51.598	NACL	M1154661798LE
M1154661798RE	M1154661798RE	22129	2014-05-13 23:08:51.598	NACR	M1154661798RE
M1154668908LE	M1154668908LE	22130	2014-05-14 01:07:21.933	NACL	M1154668908LE
M1154668908RE	M1154668908RE	22130	2014-05-14 01:07:21.933	NACR	M1154668908RE
M1154676047LE	M1154676047LE	22131	2014-05-14 03:06:20.94	NACL	M1154676047LE
M1156049734LE	M1156049734LE	22324	2014-05-30 00:41:07.701	NACL	M1156049734LE
M1156049734RE	M1156049734RE	22324	2014-05-30 00:41:07.701	NACR	M1156049734RE
M1156056854LE	M1156056854LE	22325	2014-05-30 02:39:47.823	NACL	M1156056854LE
M1156056854RE	M1156056854RE	22325	2014-05-30 02:39:47.823	NACR	M1156056854RE
M1156063975LE	M1156063975LE	22326	2014-05-30 04:38:28.259	NACL	M1156063975LE
M1156063975RE	M1156063975RE	22326	2014-05-30 04:38:28.259	NACR	M1156063975RE
M1156120920LE	M1156120920LE	22334	2014-05-30 20:27:33.539	NACL	M1156120920LE
M1156120920RE	M1156120920RE	22334	2014-05-30 20:27:33.539	NACR	M1156120920RE
M1156128058LE	M1156128058LE	22335	2014-05-30 22:26:31.292	NACL	M1156128058LE
M1156128058RE	M1156128058RE	22335	2014-05-30 22:26:31.292	NACR	M1156128058RE
M1156882797RE	M1156882797RE	22441	2014-06-08 16:05:30.222	NACR	M1156882797RE
M1156889916LE	M1156889916LE	22442	2014-06-08 18:04:09.088	NACL	M1156889916LE
M1156889916RE	M1156889916RE	22442	2014-06-08 18:04:09.088	NACR	M1156889916RE
M1156897035LE	M1156897035LE	22443	2014-06-08 20:02:48.519	NACL	M1156897035LE
M1156897035RE	M1156897035RE	22443	2014-06-08 20:02:48.519	NACR	M1156897035RE
M1158370382LE	M1158370382LE	22650	2014-06-25 21:18:35.437	NACL	M1158370382LE
M1158370382RE	M1158370382RE	22650	2014-06-25 21:18:35.437	NACR	M1158370382RE
M1158384623LE	M1158384623LE	22652	2014-06-26 01:15:56.619	NACL	M1158384623LE
M1158384623RE	M1158384623RE	22652	2014-06-26 01:15:56.619	NACR	M1158384623RE
M1158391811LE	M1158391811LE	22653	2014-06-26 03:15:44.892	NACL	M1158391811LE
M1158391811RE	M1158391811RE	22653	2014-06-26 03:15:44.892	NACR	M1158391811RE
M1158398864LE	M1158398864LE	22654	2014-06-26 05:13:17.089	NACL	M1158398864LE
M1158398864RE	M1158398864RE	22654	2014-06-26 05:13:17.089	NACR	M1158398864RE
M1158406053LE	M1158406053LE	22655	2014-06-26 07:13:06.928	NACL	M1158406053LE
M1158406053RE	M1158406053RE	22655	2014-06-26 07:13:06.928	NACR	M1158406053RE
M1158455824LE	M1158455824LE	22662	2014-06-26 21:02:37.317	NACL	M1158455824LE
M1158470063LE	M1158470063LE	22664	2014-06-27 00:59:56.613	NACL	M1158470063LE
M1158470063RE	M1158470063RE	22664	2014-06-27 00:59:56.613	NACR	M1158470063RE
M1158484334LE	M1158484334LE	22666	2014-06-27 04:58:00.55	NACL	M1158484334LE
M1158484334RE	M1158484334RE	22666	2014-06-27 04:58:00.55	NACR	M1158484334RE
M1158512831LE	M1158512831LE	22670	2014-06-27 12:52:57.84	NACL	M1158512831LE
M1158512831RE	M1158512831RE	22670	2014-06-27 12:52:57.84	NACR	M1158512831RE
M1158519952RE	M1158519952RE	22671	2014-06-27 14:51:38.444	NACR	M1158519952RE
M1160733881LE	M1160733881LE	22982	2014-07-23 05:50:14.8	NACL	M1160733881LE
M1160733881RE	M1160733881RE	22982	2014-07-23 05:50:14.76	NACR	M1160733881RE
M1160748138LE	M1160748138LE	22984	2014-07-23 09:47:51.733	NACL	M1160748138LE
M1160748138RE	M1160748138RE	22984	2014-07-23 09:47:51.693	NACR	M1160748138RE
M1160755274RE	M1160755274RE	22985	2014-07-23 11:46:47.84	NACR	M1160755274RE
M1160762379LE	M1160762379LE	22986	2014-07-23 13:45:12.616	NACL	M1160762379LE
M1160762379RE	M1160762379RE	22986	2014-07-23 13:45:12.616	NACR	M1160762379RE
M1160776621LE	M1160776621LE	22988	2014-07-23 17:42:34.111	NACL	M1160776621LE
M1160776621RE	M1160776621RE	22988	2014-07-23 17:42:34.111	NACR	M1160776621RE
M1160783742LE	M1160783742LE	22989	2014-07-23 19:41:15.119	NACL	M1160783742LE
M1160783742RE	M1160783742RE	22989	2014-07-23 19:41:15.119	NACR	M1160783742RE
M1160790847LE	M1160790847LE	22990	2014-07-23 21:39:40.52	NACL	M1160790847LE
M1160790847RE	M1160790847RE	22990	2014-07-23 21:39:40.52	NACR	M1160790847RE
M1160812221LE	M1160812221LE	22993	2014-07-24 03:36:08.329	NACL	M1160812221LE
M1160812221RE	M1160812221RE	22993	2014-07-24 03:36:08.329	NACR	M1160812221RE
M1160819345LE	M1160819345LE	22994	2014-07-24 05:34:38.737	NACL	M1160819345LE
M1160819345RE	M1160819345RE	22994	2014-07-24 05:34:38.737	NACR	M1160819345RE
M1160826466LE	M1160826466LE	22995	2014-07-24 07:33:19.451	NACL	M1160826466LE
M1160826466RE	M1160826466RE	22995	2014-07-24 07:33:19.451	NACR	M1160826466RE
M1160833578LE	M1160833578LE	22996	2014-07-24 09:31:51.518	NACL	M1160833578LE
M1160833578RE	M1160833578RE	22996	2014-07-24 09:31:51.518	NACR	M1160833578RE
M1160840676LE	M1160840676LE	22997	2014-07-24 11:30:20.794	NACL	M1160840676LE
M1160840676RE	M1160840676RE	22997	2014-07-24 11:30:20.794	NACR	M1160840676RE
M1160847819LE	M1160847819LE	22998	2014-07-24 13:29:12.644	NACL	M1160847819LE
M1160847819RE	M1160847819RE	22998	2014-07-24 13:29:12.644	NACR	M1160847819RE
M1160854950LE	M1160854950LE	22999	2014-07-24 15:28:03.365	NACL	M1160854950LE
M1160854950RE	M1160854950RE	22999	2014-07-24 15:28:03.365	NACR	M1160854950RE
M1160862070LE	M1160862070LE	23000	2014-07-24 17:26:43.881	NACL	M1160862070LE
M1160862070RE	M1160862070RE	23000	2014-07-24 17:26:43.881	NACR	M1160862070RE
M1160869175LE	M1160869175LE	23001	2014-07-24 19:25:25.728	NACL	M1160869175LE
M1160869175RE	M1160869175RE	23001	2014-07-24 19:25:25.728	NACR	M1160869175RE
M1160876311RE	M1160876311RE	23002	2014-07-24 21:24:04.918	NACR	M1160876311RE
M1163075769LE	M1163075769LE	23311	2014-08-19 08:21:42.812	NACL	M1163075769LE
M1163082863LE	M1163082863LE	23312	2014-08-19 10:19:56.359	NACL	M1163082863LE
M1163082863RE	M1163082863RE	23312	2014-08-19 10:19:56.359	NACR	M1163082863RE
M1163089997LE	M1163089997LE	23313	2014-08-19 12:18:50.327	NACL	M1163089997LE
M1163089997RE	M1163089997RE	23313	2014-08-19 12:18:50.327	NACR	M1163089997RE
M1163097093LE	M1163097093LE	23314	2014-08-19 14:17:15.447	NACL	M1163097093LE
M1163097093RE	M1163097093RE	23314	2014-08-19 14:17:15.447	NACR	M1163097093RE
M1163104211LE	M1163104211LE	23315	2014-08-19 16:15:53.363	NACL	M1163104211LE
M1163104211RE	M1163104211RE	23315	2014-08-19 16:15:53.363	NACR	M1163104211RE
M1163104248LE	M1163104248LE	23315	2014-08-19 16:16:21.657	NACL	M1163104248LE
M1163104248RE	M1163104248RE	23315	2014-08-19 16:16:21.657	NACR	M1163104248RE
M1163111323LE	M1163111323LE	23316	2014-08-19 18:14:25.956	NACL	M1163111323LE
M1163111323RE	M1163111323RE	23316	2014-08-19 18:14:25.956	NACR	M1163111323RE
M1163118469LE	M1163118469LE	23317	2014-08-19 20:13:22.393	NACL	M1163118469LE
M1163118469RE	M1163118469RE	23317	2014-08-19 20:13:22.393	NACR	M1163118469RE
M1163132677LE	M1163132677LE	23319	2014-08-20 00:10:10.372	NACL	M1163132677LE
